label,triplet,sentence,verb_id,object_id,object_text,count,train_count,eval_count,in_train
-1,"(42, 7)",A photo of unseen interaction.,42,7,a photo of a truck,1,0,1,False
-1,"(42, 8)",A photo of unseen interaction.,42,8,a photo of a boat,1,0,1,False
-1,"(42, 10)",A photo of unseen interaction.,42,10,a photo of a fire hydrant,1,0,1,False
-1,"(42, 11)",A photo of unseen interaction.,42,11,a photo of a stop sign,1,0,1,False
-1,"(42, 12)",A photo of unseen interaction.,42,12,a photo of a parking meter,1,0,1,False
-1,"(42, 13)",A photo of unseen interaction.,42,13,a photo of a bench,1,0,1,False
-1,"(42, 14)",A photo of unseen interaction.,42,14,a photo of a bird,1,0,1,False
-1,"(42, 15)",A photo of unseen interaction.,42,15,a photo of a cat,1,0,1,False
-1,"(42, 16)",A photo of unseen interaction.,42,16,a photo of a dog,1,0,1,False
-1,"(42, 17)",A photo of unseen interaction.,42,17,a photo of a horse,1,0,1,False
-1,"(42, 18)",A photo of unseen interaction.,42,18,a photo of a sheep,1,0,1,False
-1,"(42, 19)",A photo of unseen interaction.,42,19,a photo of a cow,1,0,1,False
-1,"(42, 20)",A photo of unseen interaction.,42,20,a photo of an elephant,1,0,1,False
-1,"(42, 21)",A photo of unseen interaction.,42,21,a photo of a bear,1,0,1,False
-1,"(42, 22)",A photo of unseen interaction.,42,22,a photo of a zebra,1,0,1,False
-1,"(42, 23)",A photo of unseen interaction.,42,23,a photo of a giraffe,1,0,1,False
-1,"(42, 24)",A photo of unseen interaction.,42,24,a photo of a backpack,1,0,1,False
-1,"(42, 25)",A photo of unseen interaction.,42,25,a photo of a umbrella,1,0,1,False
-1,"(42, 27)",A photo of unseen interaction.,42,27,a photo of a tie,1,0,1,False
-1,"(42, 29)",A photo of unseen interaction.,42,29,a photo of a frisbee,1,0,1,False
-1,"(42, 30)",A photo of unseen interaction.,42,30,a photo of a skis,1,0,1,False
-1,"(42, 31)",A photo of unseen interaction.,42,31,a photo of a snowboard,1,0,1,False
-1,"(42, 32)",A photo of unseen interaction.,42,32,a photo of a sports ball,1,0,1,False
-1,"(42, 33)",A photo of unseen interaction.,42,33,a photo of a kite,1,0,1,False
-1,"(42, 34)",A photo of unseen interaction.,42,34,a photo of a baseball bat,1,0,1,False
-1,"(42, 35)",A photo of unseen interaction.,42,35,a photo of a baseball glove,1,0,1,False
-1,"(42, 36)",A photo of unseen interaction.,42,36,a photo of a skateboard,1,0,1,False
-1,"(42, 37)",A photo of unseen interaction.,42,37,a photo of a surfboard,1,0,1,False
-1,"(42, 38)",A photo of unseen interaction.,42,38,a photo of a tennis racket,1,0,1,False
-1,"(42, 39)",A photo of unseen interaction.,42,39,a photo of a bottle,1,0,1,False
-1,"(5, 11)",A photo of unseen interaction.,5,11,a photo of a stop sign,1,0,1,False
-1,"(5, 12)",A photo of unseen interaction.,5,12,a photo of a parking meter,1,0,1,False
-1,"(18, 20)",A photo of unseen interaction.,18,20,a photo of an elephant,3,0,3,False
-1,"(23, 22)",A photo of unseen interaction.,23,22,a photo of a zebra,1,0,1,False
-1,"(24, 23)",A photo of unseen interaction.,24,23,a photo of a giraffe,2,0,2,False
-1,"(25, 19)",A photo of unseen interaction.,25,19,a photo of a cow,1,0,1,False
-1,"(24, 26)",A photo of unseen interaction.,24,26,a photo of a handbag,1,0,1,False
-1,"(31, 30)",A photo of unseen interaction.,31,30,a photo of a skis,2,0,2,False
-1,"(37, 19)",A photo of unseen interaction.,37,19,a photo of a cow,1,0,1,False
-1,"(27, 1)",A photo of unseen interaction.,27,1,a photo of a bicycle,6,0,6,False
-1,"(28, 1)",A photo of unseen interaction.,28,1,a photo of a bicycle,5,0,5,False
-1,"(31, 1)",A photo of unseen interaction.,31,1,a photo of a bicycle,3,0,3,False
-1,"(34, 1)",A photo of unseen interaction.,34,1,a photo of a bicycle,2,0,2,False
-1,"(38, 1)",A photo of unseen interaction.,38,1,a photo of a bicycle,2,0,2,False
-1,"(39, 1)",A photo of unseen interaction.,39,1,a photo of a bicycle,1,0,1,False
-1,"(68, 69)",A photo of unseen interaction.,68,69,a photo of an oven,3,0,3,False
-1,"(70, 71)",A photo of unseen interaction.,70,71,a photo of a sink,2,0,2,False
-1,"(72, 73)",A photo of unseen interaction.,72,73,a photo of a book,2,0,2,False
-1,"(74, 75)",A photo of unseen interaction.,74,75,a photo of a vase,2,0,2,False
-1,"(76, 77)",A photo of unseen interaction.,76,77,a photo of a teddy bear,2,0,2,False
-1,"(78, 79)",A photo of unseen interaction.,78,79,a photo of a toothbrush,2,0,2,False
-1,"(80, 81)",A photo of unseen interaction.,80,81,A photo of unseen object.,2,0,2,False
-1,"(82, 83)",A photo of unseen interaction.,82,83,A photo of unseen object.,2,0,2,False
-1,"(84, 85)",A photo of unseen interaction.,84,85,A photo of unseen object.,2,0,2,False
-1,"(86, 87)",A photo of unseen interaction.,86,87,A photo of unseen object.,2,0,2,False
-1,"(88, 89)",A photo of unseen interaction.,88,89,A photo of unseen object.,2,0,2,False
-1,"(90, 91)",A photo of unseen interaction.,90,91,A photo of unseen object.,2,0,2,False
-1,"(92, 93)",A photo of unseen interaction.,92,93,A photo of unseen object.,2,0,2,False
-1,"(94, 95)",A photo of unseen interaction.,94,95,A photo of unseen object.,1,0,1,False
-1,"(96, 97)",A photo of unseen interaction.,96,97,A photo of unseen object.,1,0,1,False
-1,"(98, 99)",A photo of unseen interaction.,98,99,A photo of unseen object.,1,0,1,False
-1,"(100, 101)",A photo of unseen interaction.,100,101,A photo of unseen object.,1,0,1,False
-1,"(102, 103)",A photo of unseen interaction.,102,103,A photo of unseen object.,1,0,1,False
-1,"(104, 105)",A photo of unseen interaction.,104,105,A photo of unseen object.,1,0,1,False
-1,"(106, 107)",A photo of unseen interaction.,106,107,A photo of unseen object.,1,0,1,False
-1,"(108, 109)",A photo of unseen interaction.,108,109,A photo of unseen object.,1,0,1,False
-1,"(110, 111)",A photo of unseen interaction.,110,111,A photo of unseen object.,1,0,1,False
-1,"(112, 113)",A photo of unseen interaction.,112,113,A photo of unseen object.,1,0,1,False
-1,"(114, 115)",A photo of unseen interaction.,114,115,A photo of unseen object.,1,0,1,False
-1,"(116, 117)",A photo of unseen interaction.,116,117,A photo of unseen object.,1,0,1,False
-1,"(32, 25)",A photo of unseen interaction.,32,25,a photo of a umbrella,2,0,2,False
-1,"(33, 30)",A photo of unseen interaction.,33,30,a photo of a skis,1,0,1,False
-1,"(37, 35)",A photo of unseen interaction.,37,35,a photo of a baseball glove,2,0,2,False
-1,"(2, 18)",A photo of unseen interaction.,2,18,a photo of a sheep,1,0,1,False
-1,"(2, 19)",A photo of unseen interaction.,2,19,a photo of a cow,1,0,1,False
-1,"(2, 20)",A photo of unseen interaction.,2,20,a photo of an elephant,1,0,1,False
-1,"(2, 21)",A photo of unseen interaction.,2,21,a photo of a bear,1,0,1,False
-1,"(2, 22)",A photo of unseen interaction.,2,22,a photo of a zebra,1,0,1,False
-1,"(2, 23)",A photo of unseen interaction.,2,23,a photo of a giraffe,1,0,1,False
-1,"(2, 24)",A photo of unseen interaction.,2,24,a photo of a backpack,1,0,1,False
-1,"(2, 25)",A photo of unseen interaction.,2,25,a photo of a umbrella,1,0,1,False
-1,"(2, 26)",A photo of unseen interaction.,2,26,a photo of a handbag,1,0,1,False
-1,"(2, 27)",A photo of unseen interaction.,2,27,a photo of a tie,1,0,1,False
-1,"(2, 28)",A photo of unseen interaction.,2,28,a photo of a suitcase,1,0,1,False
-1,"(26, 2)",A photo of unseen interaction.,26,2,a photo of a car,1,0,1,False
-1,"(27, 2)",A photo of unseen interaction.,27,2,a photo of a car,1,0,1,False
-1,"(29, 2)",A photo of unseen interaction.,29,2,a photo of a car,1,0,1,False
-1,"(3, 7)",A photo of unseen interaction.,3,7,a photo of a truck,4,0,4,False
-1,"(3, 8)",A photo of unseen interaction.,3,8,a photo of a boat,4,0,4,False
-1,"(3, 9)",A photo of unseen interaction.,3,9,a photo of a traffic light,4,0,4,False
-1,"(3, 10)",A photo of unseen interaction.,3,10,a photo of a fire hydrant,4,0,4,False
-1,"(3, 11)",A photo of unseen interaction.,3,11,a photo of a stop sign,4,0,4,False
-1,"(3, 12)",A photo of unseen interaction.,3,12,a photo of a parking meter,3,0,3,False
-1,"(3, 13)",A photo of unseen interaction.,3,13,a photo of a bench,2,0,2,False
-1,"(3, 14)",A photo of unseen interaction.,3,14,a photo of a bird,2,0,2,False
-1,"(3, 15)",A photo of unseen interaction.,3,15,a photo of a cat,2,0,2,False
-1,"(3, 16)",A photo of unseen interaction.,3,16,a photo of a dog,2,0,2,False
-1,"(3, 17)",A photo of unseen interaction.,3,17,a photo of a horse,2,0,2,False
-1,"(3, 18)",A photo of unseen interaction.,3,18,a photo of a sheep,1,0,1,False
-1,"(3, 19)",A photo of unseen interaction.,3,19,a photo of a cow,1,0,1,False
-1,"(3, 20)",A photo of unseen interaction.,3,20,a photo of an elephant,1,0,1,False
-1,"(3, 21)",A photo of unseen interaction.,3,21,a photo of a bear,1,0,1,False
-1,"(3, 22)",A photo of unseen interaction.,3,22,a photo of a zebra,1,0,1,False
-1,"(3, 23)",A photo of unseen interaction.,3,23,a photo of a giraffe,1,0,1,False
-1,"(3, 24)",A photo of unseen interaction.,3,24,a photo of a backpack,1,0,1,False
-1,"(3, 25)",A photo of unseen interaction.,3,25,a photo of a umbrella,1,0,1,False
-1,"(3, 26)",A photo of unseen interaction.,3,26,a photo of a handbag,1,0,1,False
-1,"(3, 27)",A photo of unseen interaction.,3,27,a photo of a tie,1,0,1,False
-1,"(3, 28)",A photo of unseen interaction.,3,28,a photo of a suitcase,1,0,1,False
-1,"(3, 29)",A photo of unseen interaction.,3,29,a photo of a frisbee,1,0,1,False
-1,"(3, 30)",A photo of unseen interaction.,3,30,a photo of a skis,1,0,1,False
-1,"(3, 31)",A photo of unseen interaction.,3,31,a photo of a snowboard,1,0,1,False
-1,"(32, 4)",A photo of unseen interaction.,32,4,a photo of an airplane,1,0,1,False
-1,"(32, 5)",A photo of unseen interaction.,32,5,a photo of a bus,1,0,1,False
-1,"(32, 6)",A photo of unseen interaction.,32,6,a photo of a train,1,0,1,False
-1,"(32, 7)",A photo of unseen interaction.,32,7,a photo of a truck,1,0,1,False
-1,"(32, 8)",A photo of unseen interaction.,32,8,a photo of a boat,1,0,1,False
-1,"(32, 9)",A photo of unseen interaction.,32,9,a photo of a traffic light,1,0,1,False
-1,"(32, 10)",A photo of unseen interaction.,32,10,a photo of a fire hydrant,1,0,1,False
-1,"(32, 11)",A photo of unseen interaction.,32,11,a photo of a stop sign,1,0,1,False
-1,"(32, 12)",A photo of unseen interaction.,32,12,a photo of a parking meter,1,0,1,False
-1,"(32, 13)",A photo of unseen interaction.,32,13,a photo of a bench,1,0,1,False
-1,"(32, 14)",A photo of unseen interaction.,32,14,a photo of a bird,1,0,1,False
-1,"(32, 15)",A photo of unseen interaction.,32,15,a photo of a cat,1,0,1,False
-1,"(32, 16)",A photo of unseen interaction.,32,16,a photo of a dog,1,0,1,False
-1,"(32, 17)",A photo of unseen interaction.,32,17,a photo of a horse,1,0,1,False
-1,"(32, 19)",A photo of unseen interaction.,32,19,a photo of a cow,1,0,1,False
-1,"(32, 21)",A photo of unseen interaction.,32,21,a photo of a bear,1,0,1,False
-1,"(32, 22)",A photo of unseen interaction.,32,22,a photo of a zebra,1,0,1,False
-1,"(32, 23)",A photo of unseen interaction.,32,23,a photo of a giraffe,1,0,1,False
-1,"(32, 26)",A photo of unseen interaction.,32,26,a photo of a handbag,1,0,1,False
-1,"(32, 27)",A photo of unseen interaction.,32,27,a photo of a tie,1,0,1,False
-1,"(32, 29)",A photo of unseen interaction.,32,29,a photo of a frisbee,1,0,1,False
-1,"(7, 9)",A photo of unseen interaction.,7,9,a photo of a traffic light,6,0,6,False
-1,"(12, 14)",A photo of unseen interaction.,12,14,a photo of a bird,2,0,2,False
-1,"(12, 15)",A photo of unseen interaction.,12,15,a photo of a cat,1,0,1,False
-1,"(13, 16)",A photo of unseen interaction.,13,16,a photo of a dog,2,0,2,False
-1,"(13, 17)",A photo of unseen interaction.,13,17,a photo of a horse,2,0,2,False
-1,"(13, 18)",A photo of unseen interaction.,13,18,a photo of a sheep,2,0,2,False
-1,"(13, 19)",A photo of unseen interaction.,13,19,a photo of a cow,2,0,2,False
-1,"(13, 20)",A photo of unseen interaction.,13,20,a photo of an elephant,1,0,1,False
-1,"(13, 21)",A photo of unseen interaction.,13,21,a photo of a bear,1,0,1,False
-1,"(59, 60)",A photo of unseen interaction.,59,60,a photo of a dining table,2,0,2,False
-1,"(61, 62)",A photo of unseen interaction.,61,62,a photo of a tv,1,0,1,False
-1,"(63, 64)",A photo of unseen interaction.,63,64,a photo of a mouse,1,0,1,False
-1,"(65, 66)",A photo of unseen interaction.,65,66,a photo of a keyboard,1,0,1,False
-1,"(67, 68)",A photo of unseen interaction.,67,68,a photo of a microwave,1,0,1,False
-1,"(69, 70)",A photo of unseen interaction.,69,70,a photo of a toaster,1,0,1,False
-1,"(71, 72)",A photo of unseen interaction.,71,72,a photo of a refrigerator,1,0,1,False
-1,"(73, 74)",A photo of unseen interaction.,73,74,a photo of a clock,1,0,1,False
-1,"(75, 76)",A photo of unseen interaction.,75,76,a photo of a scissors,1,0,1,False
-1,"(77, 78)",A photo of unseen interaction.,77,78,a photo of a hair drier,1,0,1,False
-1,"(79, 80)",A photo of unseen interaction.,79,80,a photo of nothing,1,0,1,False
-1,"(81, 82)",A photo of unseen interaction.,81,82,A photo of unseen object.,1,0,1,False
-1,"(83, 84)",A photo of unseen interaction.,83,84,A photo of unseen object.,1,0,1,False
-1,"(85, 86)",A photo of unseen interaction.,85,86,A photo of unseen object.,1,0,1,False
-1,"(87, 88)",A photo of unseen interaction.,87,88,A photo of unseen object.,1,0,1,False
-1,"(89, 90)",A photo of unseen interaction.,89,90,A photo of unseen object.,1,0,1,False
-1,"(91, 92)",A photo of unseen interaction.,91,92,A photo of unseen object.,1,0,1,False
-1,"(93, 94)",A photo of unseen interaction.,93,94,A photo of unseen object.,1,0,1,False
-1,"(95, 96)",A photo of unseen interaction.,95,96,A photo of unseen object.,1,0,1,False
-1,"(97, 98)",A photo of unseen interaction.,97,98,A photo of unseen object.,1,0,1,False
-1,"(99, 100)",A photo of unseen interaction.,99,100,A photo of unseen object.,1,0,1,False
-1,"(24, 19)",A photo of unseen interaction.,24,19,a photo of a cow,1,0,1,False
-1,"(27, 14)",A photo of unseen interaction.,27,14,a photo of a bird,2,0,2,False
-1,"(29, 14)",A photo of unseen interaction.,29,14,a photo of a bird,1,0,1,False
-1,"(35, 31)",A photo of unseen interaction.,35,31,a photo of a snowboard,1,0,1,False
-1,"(37, 34)",A photo of unseen interaction.,37,34,a photo of a baseball bat,2,0,2,False
-1,"(38, 31)",A photo of unseen interaction.,38,31,a photo of a snowboard,1,0,1,False
-1,"(39, 31)",A photo of unseen interaction.,39,31,a photo of a snowboard,1,0,1,False
-1,"(32, 34)",A photo of unseen interaction.,32,34,a photo of a baseball bat,1,0,1,False
-1,"(7, 10)",A photo of unseen interaction.,7,10,a photo of a fire hydrant,1,0,1,False
-1,"(11, 13)",A photo of unseen interaction.,11,13,a photo of a bench,3,0,3,False
-1,"(11, 14)",A photo of unseen interaction.,11,14,a photo of a bird,3,0,3,False
-1,"(11, 15)",A photo of unseen interaction.,11,15,a photo of a cat,3,0,3,False
-1,"(11, 16)",A photo of unseen interaction.,11,16,a photo of a dog,3,0,3,False
-1,"(11, 17)",A photo of unseen interaction.,11,17,a photo of a horse,3,0,3,False
-1,"(23, 25)",A photo of unseen interaction.,23,25,a photo of a umbrella,1,0,1,False
-1,"(23, 26)",A photo of unseen interaction.,23,26,a photo of a handbag,1,0,1,False
-1,"(27, 29)",A photo of unseen interaction.,27,29,a photo of a frisbee,1,0,1,False
-1,"(27, 30)",A photo of unseen interaction.,27,30,a photo of a skis,1,0,1,False
-1,"(27, 31)",A photo of unseen interaction.,27,31,a photo of a snowboard,1,0,1,False
-1,"(43, 45)",A photo of unseen interaction.,43,45,a photo of a bowl,1,0,1,False
-1,"(43, 46)",A photo of unseen interaction.,43,46,a photo of a banana,1,0,1,False
-1,"(6, 0)",A photo of unseen interaction.,6,0,a photo of a person,2,0,2,False
-1,"(11, 18)",A photo of unseen interaction.,11,18,a photo of a sheep,2,0,2,False
-1,"(11, 19)",A photo of unseen interaction.,11,19,a photo of a cow,2,0,2,False
-1,"(11, 20)",A photo of unseen interaction.,11,20,a photo of an elephant,2,0,2,False
-1,"(11, 21)",A photo of unseen interaction.,11,21,a photo of a bear,2,0,2,False
-1,"(11, 22)",A photo of unseen interaction.,11,22,a photo of a zebra,1,0,1,False
-1,"(11, 23)",A photo of unseen interaction.,11,23,a photo of a giraffe,1,0,1,False
-1,"(11, 24)",A photo of unseen interaction.,11,24,a photo of a backpack,1,0,1,False
-1,"(11, 25)",A photo of unseen interaction.,11,25,a photo of a umbrella,1,0,1,False
-1,"(11, 26)",A photo of unseen interaction.,11,26,a photo of a handbag,1,0,1,False
-1,"(34, 31)",A photo of unseen interaction.,34,31,a photo of a snowboard,1,0,1,False
-1,"(35, 27)",A photo of unseen interaction.,35,27,a photo of a tie,1,0,1,False
-1,"(43, 29)",A photo of unseen interaction.,43,29,a photo of a frisbee,1,0,1,False
-1,"(25, 23)",A photo of unseen interaction.,25,23,a photo of a giraffe,1,0,1,False
-1,"(14, 16)",A photo of unseen interaction.,14,16,a photo of a dog,1,0,1,False
-1,"(20, 22)",A photo of unseen interaction.,20,22,a photo of a zebra,1,0,1,False
-1,"(20, 23)",A photo of unseen interaction.,20,23,a photo of a giraffe,1,0,1,False
-1,"(20, 24)",A photo of unseen interaction.,20,24,a photo of a backpack,1,0,1,False
-1,"(25, 27)",A photo of unseen interaction.,25,27,a photo of a tie,1,0,1,False
-1,"(25, 28)",A photo of unseen interaction.,25,28,a photo of a suitcase,1,0,1,False
-1,"(25, 29)",A photo of unseen interaction.,25,29,a photo of a frisbee,1,0,1,False
-1,"(25, 30)",A photo of unseen interaction.,25,30,a photo of a skis,1,0,1,False
-1,"(25, 31)",A photo of unseen interaction.,25,31,a photo of a snowboard,1,0,1,False
-1,"(25, 32)",A photo of unseen interaction.,25,32,a photo of a sports ball,1,0,1,False
-1,"(25, 33)",A photo of unseen interaction.,25,33,a photo of a kite,1,0,1,False
-1,"(25, 34)",A photo of unseen interaction.,25,34,a photo of a baseball bat,1,0,1,False
-1,"(25, 35)",A photo of unseen interaction.,25,35,a photo of a baseball glove,1,0,1,False
-1,"(25, 36)",A photo of unseen interaction.,25,36,a photo of a skateboard,1,0,1,False
-1,"(37, 27)",A photo of unseen interaction.,37,27,a photo of a tie,1,0,1,False
-1,"(37, 29)",A photo of unseen interaction.,37,29,a photo of a frisbee,1,0,1,False
-1,"(37, 30)",A photo of unseen interaction.,37,30,a photo of a skis,1,0,1,False
-1,"(37, 31)",A photo of unseen interaction.,37,31,a photo of a snowboard,1,0,1,False
-1,"(37, 32)",A photo of unseen interaction.,37,32,a photo of a sports ball,1,0,1,False
-1,"(37, 33)",A photo of unseen interaction.,37,33,a photo of a kite,1,0,1,False
-1,"(37, 36)",A photo of unseen interaction.,37,36,a photo of a skateboard,1,0,1,False
-1,"(15, 17)",A photo of unseen interaction.,15,17,a photo of a horse,1,0,1,False
-1,"(22, 24)",A photo of unseen interaction.,22,24,a photo of a backpack,1,0,1,False
-1,"(26, 7)",A photo of unseen interaction.,26,7,a photo of a truck,1,0,1,False
-1,"(27, 5)",A photo of unseen interaction.,27,5,a photo of a bus,1,0,1,False
